temperature_C,pCO2_bar,pH,wall_shear_stress_Pa,NaCl_wt_pct,corrosion_rate_dewaard1975_mmpy,corrosion_rate_dewaard1995_mmpy,corrosion_rate_target_mmpy,model_disagreement_ratio,regime
121.9,42.4145,4.48,2.354,16.71,79.64347,122.89978,98.93515,1.5431,high_pressure_gas_CO2
25.23,2.3771,4.69,4.274,12.04,1.06473,4.9908,2.30518,4.6874,conventional_oilfield_range
30.98,4.0172,4.26,13.544,15.4,4.59898,21.48744,9.94084,4.6722,conventional_oilfield_range
88.1,0.3714,5.5,1.229,9.65,0.78509,1.66793,1.14432,2.1245,conventional_oilfield_range
39.36,6.0956,4.92,65.098,14.87,24.26002,79.83822,44.00996,3.2909,conventional_oilfield_range
147.72,0.5125,3.95,122.838,15.77,175.62742,835.01132,382.95024,4.7544,conventional_oilfield_range
35.86,10.9388,5.66,45.013,8.07,18.45236,36.34866,25.89824,1.9699,high_pressure_gas_CO2
91.48,8.6129,3.55,127.932,7.15,330.98599,2559.32232,920.38026,7.7324,conventional_oilfield_range
116.25,0.3756,4.81,15.068,16.89,13.85128,36.8292,22.58609,2.6589,conventional_oilfield_range
87.57,3.2208,4.94,37.067,0.39,82.46969,197.16943,127.51667,2.3908,conventional_oilfield_range
65.09,8.4765,3.6,1.762,15.0,2.73586,31.39455,9.26774,11.4752,conventional_oilfield_range
22.82,0.4929,6.26,4.564,19.38,0.23255,0.53785,0.35366,2.3129,conventional_oilfield_range
11.27,2.8304,5.5,119.536,11.17,9.06083,20.38916,13.59201,2.2503,conventional_oilfield_range
59.26,0.7992,3.62,2.035,15.56,0.9497,10.27088,3.12319,10.8148,conventional_oilfield_range
93.64,2.035,4.93,4.857,8.51,12.0772,37.23224,21.20521,3.0829,conventional_oilfield_range
31.22,6.7138,4.5,2.943,12.7,1.317,6.3142,2.88372,4.7944,conventional_oilfield_range
9.26,3.1384,4.94,7.016,10.82,0.63945,3.21495,1.4338,5.0277,conventional_oilfield_range
91.61,6.3438,4.48,1.621,16.48,6.64453,22.16421,12.13552,3.3357,conventional_oilfield_range
5.89,30.9963,6.41,4.222,14.57,1.61502,2.10682,1.8446,1.3045,high_pressure_gas_CO2
125.19,49.9359,3.67,40.976,7.89,885.8214,2428.4298,1466.68166,2.7414,high_pressure_gas_CO2
139.93,0.1599,5.65,10.66,18.46,7.00665,11.75519,9.07549,1.6777,conventional_oilfield_range
72.18,0.2959,5.82,14.674,10.91,3.20941,8.01116,5.07061,2.4961,conventional_oilfield_range
51.54,10.6004,5.16,2.355,11.69,3.51005,11.10288,6.24273,3.1632,high_pressure_gas_CO2
55.21,13.7533,4.44,7.65,19.55,9.44313,43.19161,20.19564,4.5739,high_pressure_gas_CO2
17.18,0.1584,4.51,1.299,17.03,0.03306,0.35347,0.1081,10.6925,conventional_oilfield_range
18.45,2.2116,4.42,10.624,15.29,0.90634,6.85606,2.49278,7.5645,conventional_oilfield_range
25.47,2.0658,5.09,41.457,14.64,5.13214,21.03864,10.39102,4.0994,conventional_oilfield_range
71.88,1.1728,4.4,56.682,11.42,24.22323,133.71635,56.91258,5.5202,conventional_oilfield_range
135.69,0.4069,4.5,11.552,10.69,19.65572,78.1244,39.18662,3.9746,conventional_oilfield_range
36.58,0.1776,5.86,31.476,4.79,1.04013,3.0838,1.79096,2.9648,conventional_oilfield_range
147.16,1.9115,3.61,10.775,10.7,80.32827,503.94344,201.19867,6.2736,conventional_oilfield_range
14.91,24.1664,4.94,10.817,0.19,7.15736,19.27453,11.74541,2.693,high_pressure_gas_CO2
50.82,0.1541,4.04,9.305,6.11,0.68373,11.37726,2.78909,16.6399,conventional_oilfield_range
139.35,15.375,4.95,56.682,10.24,1046.61891,1313.20029,1172.35671,1.2547,high_pressure_gas_CO2
20.57,1.8818,4.94,4.331,17.39,0.33761,2.35825,0.89228,6.9851,conventional_oilfield_range
69.19,1.3699,3.99,57.626,11.78,27.11142,172.63021,68.41235,6.3674,conventional_oilfield_range
35.44,1.5423,5.26,17.887,17.77,2.03158,7.00692,3.77294,3.449,conventional_oilfield_range
145.89,1.0577,5.33,17.844,15.81,53.92299,79.07187,65.29771,1.4664,conventional_oilfield_range
82.18,4.5953,4.94,18.053,10.63,34.36291,117.905,63.65186,3.4312,conventional_oilfield_range
107.79,0.3099,5.61,14.988,8.19,7.15202,18.9689,11.64757,2.6522,conventional_oilfield_range
29.68,0.7663,4.33,109.88,15.53,4.82493,61.40724,17.21295,12.7271,conventional_oilfield_range
135.64,10.2324,5.67,18.549,8.76,183.86935,184.68276,184.27561,1.0044,high_pressure_gas_CO2
124.46,46.7196,4.49,35.073,6.97,620.47599,1511.32091,968.36891,2.4357,high_pressure_gas_CO2
112.58,33.7102,3.65,2.052,8.82,43.10224,174.69746,86.77471,4.0531,high_pressure_gas_CO2
93.33,49.1566,6.04,66.812,16.4,498.46453,395.69124,444.1149,1.2597,high_pressure_gas_CO2
97.7,52.7123,4.86,1.508,0.29,43.03966,85.80116,60.76885,1.9935,high_pressure_gas_CO2
48.39,78.7878,6.28,58.151,15.8,154.22088,88.65977,116.93241,1.7395,dense_phase_supercritical_CO2
76.97,41.8356,5.07,7.101,10.47,75.14539,100.585,86.93963,1.3385,high_pressure_gas_CO2
97.54,0.4263,5.01,43.29,16.98,18.33817,56.1383,32.08541,3.0613,conventional_oilfield_range
40.64,90.8269,4.98,14.874,5.5,67.86108,96.26387,80.82432,1.4185,dense_phase_supercritical_CO2
133.69,0.1169,5.88,26.855,17.33,14.37641,16.40348,15.35654,1.141,conventional_oilfield_range
127.66,31.6361,4.84,18.022,7.41,571.85294,823.7849,686.35546,1.4406,high_pressure_gas_CO2
139.07,5.6964,4.16,52.195,1.79,557.85547,1318.35313,857.58411,2.3633,conventional_oilfield_range
78.17,17.8885,5.76,10.261,14.98,41.29891,30.66506,35.58699,1.3468,high_pressure_gas_CO2
33.3,10.4714,3.56,41.678,2.44,24.01835,286.62401,82.9713,11.9335,high_pressure_gas_CO2
6.51,75.0893,5.1,71.753,19.7,21.51778,84.79885,42.71631,3.9409,dense_phase_liquid_CO2
50.7,0.2311,5.67,1.236,1.18,0.16287,0.64359,0.32376,3.9516,conventional_oilfield_range
120.65,36.877,5.65,1.239,6.55,57.59492,33.26377,43.77013,1.7315,high_pressure_gas_CO2
108.62,0.4166,3.71,5.584,13.94,5.2635,32.50174,13.07949,6.1749,conventional_oilfield_range
59.97,1.6076,6.25,1.485,13.8,0.75002,1.17151,0.93737,1.562,conventional_oilfield_range
87.41,0.4236,4.23,22.198,14.09,7.08502,43.25391,17.50585,6.105,conventional_oilfield_range
146.44,85.0583,6.02,8.633,7.33,933.89836,293.71743,523.7387,3.1796,dense_phase_supercritical_CO2
40.71,8.9533,6.08,60.994,4.79,32.98901,46.80508,39.29444,1.4188,conventional_oilfield_range
55.27,42.8215,3.8,4.28,7.86,19.82559,93.54711,43.06538,4.7185,high_pressure_gas_CO2
24.43,3.3433,4.22,11.427,9.14,2.57934,14.60814,6.13835,5.6635,conventional_oilfield_range
66.16,19.8211,4.63,1.024,18.28,3.81115,13.12368,7.07222,3.4435,high_pressure_gas_CO2
59.77,0.5817,3.71,34.174,8.24,7.58031,77.74049,24.27544,10.2556,conventional_oilfield_range
149.88,2.4293,6.35,24.041,4.09,137.41251,103.45113,119.22869,1.3283,conventional_oilfield_range
138.26,1.6935,4.3,132.547,19.27,363.95021,982.87525,598.09502,2.7006,conventional_oilfield_range
84.3,0.2547,6.44,1.042,2.85,0.53956,0.84699,0.67602,1.5698,conventional_oilfield_range
140.38,3.3677,3.81,23.94,13.53,118.02997,655.4087,278.13283,5.5529,conventional_oilfield_range
88.96,5.9694,5.88,103.822,11.51,181.6817,190.36416,185.97227,1.0478,conventional_oilfield_range
76.82,0.6031,5.77,99.183,17.21,18.50515,34.35728,25.21481,1.8566,conventional_oilfield_range
5.52,0.332,5.02,45.868,5.56,0.56101,4.67519,1.61952,8.3334,conventional_oilfield_range
44.1,0.9114,6.38,1.752,14.14,0.47475,0.45233,0.46341,1.0496,conventional_oilfield_range
82.96,47.6727,3.91,11.705,9.07,123.15869,402.54373,222.65839,3.2685,high_pressure_gas_CO2
145.34,26.1898,6.38,139.223,15.78,2486.73626,656.53973,1277.74848,3.7876,high_pressure_gas_CO2
124.01,21.2314,5.8,1.192,6.1,40.22577,32.39919,36.101,1.2416,high_pressure_gas_CO2
80.79,0.1567,4.98,15.607,8.86,3.04925,8.29641,5.0297,2.7208,conventional_oilfield_range
37.25,0.5036,4.71,45.286,8.99,3.42563,19.69671,8.21424,5.7498,conventional_oilfield_range
109.03,6.5332,5.37,1.759,19.03,11.92741,19.07629,15.08412,1.5994,conventional_oilfield_range
131.64,80.9047,4.06,1.896,2.66,175.81962,402.06916,265.87901,2.2868,dense_phase_supercritical_CO2
10.73,0.6108,5.47,2.348,17.4,0.09965,0.33652,0.18312,3.377,conventional_oilfield_range
110.0,1.1703,4.89,1.037,15.16,2.74649,6.9288,4.36233,2.5228,conventional_oilfield_range
105.07,11.7058,6.02,3.91,11.3,38.14874,29.32186,33.44535,1.301,high_pressure_gas_CO2
118.21,33.1563,5.43,1.347,9.65,41.69429,36.95427,39.2528,1.1283,high_pressure_gas_CO2
96.97,0.2712,5.75,15.267,9.31,5.45002,11.27786,7.83993,2.0693,conventional_oilfield_range
73.83,17.1091,6.45,76.474,11.49,194.3836,128.10392,157.80146,1.5174,high_pressure_gas_CO2
16.33,3.0763,4.4,2.059,5.79,0.39322,4.53127,1.33484,11.5234,conventional_oilfield_range
98.62,0.4385,4.76,1.717,16.57,1.5639,5.38102,2.90093,3.4408,conventional_oilfield_range
60.47,1.9718,5.56,2.938,9.5,2.44768,5.1777,3.55996,2.1154,conventional_oilfield_range
105.7,0.3232,6.3,2.136,0.7,2.00338,2.42898,2.20594,1.2124,conventional_oilfield_range
39.28,47.8396,4.74,1.972,11.42,6.67042,23.62603,12.55371,3.5419,high_pressure_gas_CO2
89.59,0.1071,4.89,20.718,0.6,5.3859,23.85128,11.33404,4.4285,conventional_oilfield_range
53.36,24.7642,6.4,1.139,9.23,4.1262,2.96918,3.5002,1.3897,high_pressure_gas_CO2
114.13,0.127,4.85,2.232,2.18,1.46966,6.49127,3.08868,4.4169,conventional_oilfield_range
10.98,3.3725,6.15,26.64,9.91,2.36125,4.91305,3.40602,2.0807,conventional_oilfield_range
124.43,0.8885,6.27,48.211,14.87,81.19073,30.78461,49.99425,2.6374,conventional_oilfield_range
21.09,0.3174,5.92,125.502,9.48,3.08578,8.85659,5.22776,2.8701,conventional_oilfield_range
40.51,0.145,6.44,62.429,15.19,1.60029,4.76277,2.76077,2.9762,conventional_oilfield_range
135.85,0.3556,3.93,25.703,0.31,41.05766,287.34295,108.61689,6.9985,conventional_oilfield_range
90.22,18.4496,3.93,39.277,18.73,146.96519,456.51502,259.02088,3.1063,high_pressure_gas_CO2
49.24,29.5038,5.89,10.776,3.61,26.93161,29.06651,27.97871,1.0793,high_pressure_gas_CO2
31.48,8.4073,4.56,1.605,18.46,0.80583,4.06453,1.80978,5.0439,conventional_oilfield_range
72.51,28.5117,5.66,1.128,19.41,8.85459,9.55955,9.20032,1.0796,high_pressure_gas_CO2
124.94,1.1947,5.12,1.752,0.74,10.57604,20.07199,14.56991,1.8979,conventional_oilfield_range
21.01,73.3243,5.11,101.57,1.82,114.06805,197.15088,149.96205,1.7284,high_pressure_gas_CO2
63.67,18.7217,4.36,20.899,10.72,43.18806,193.2023,91.34568,4.4735,high_pressure_gas_CO2
67.05,43.2937,6.44,29.356,2.54,85.67535,105.92028,95.26152,1.2363,high_pressure_gas_CO2
136.64,3.1666,4.31,9.833,0.47,89.45803,216.73794,139.2442,2.4228,conventional_oilfield_range
100.32,84.9699,6.43,1.731,0.65,72.28991,42.04044,55.12803,1.7195,dense_phase_supercritical_CO2
23.94,2.049,3.63,7.558,14.74,0.99255,8.54636,2.91251,8.6105,conventional_oilfield_range
116.44,67.1681,4.1,21.033,14.61,570.43022,1263.5781,848.98948,2.2151,high_pressure_gas_CO2
52.28,0.4913,5.12,12.868,5.41,2.45787,9.2144,4.75898,3.7489,conventional_oilfield_range
27.87,0.4699,6.4,7.81,5.49,0.63655,1.43965,0.95729,2.2616,conventional_oilfield_range
6.41,0.1577,4.0,41.484,9.83,0.3737,6.701,1.58246,17.9313,conventional_oilfield_range
7.11,51.049,3.5,2.837,4.36,2.36745,24.25975,7.57851,10.2472,high_pressure_gas_CO2
80.25,0.5572,4.38,35.844,8.07,14.13485,83.99084,34.45573,5.9421,conventional_oilfield_range
5.7,3.5357,5.22,49.353,19.99,2.28508,10.33886,4.86057,4.5245,conventional_oilfield_range
120.76,0.1173,6.36,70.882,7.69,27.24967,24.51668,25.84708,1.1115,conventional_oilfield_range
123.96,0.261,4.98,107.665,14.84,46.59144,147.69736,82.9544,3.1701,conventional_oilfield_range
117.13,15.1449,5.72,22.097,7.76,189.992,190.1855,190.08873,1.001,high_pressure_gas_CO2
48.53,92.6778,6.35,112.622,17.33,220.41315,154.25116,184.38813,1.4289,dense_phase_supercritical_CO2
42.41,0.543,3.65,101.149,16.32,7.96766,85.13785,26.04514,10.6854,conventional_oilfield_range
104.22,0.5586,3.86,1.624,16.7,1.96842,12.404,4.94128,6.3015,conventional_oilfield_range
18.94,44.3753,4.46,27.6,11.11,17.20896,90.81205,39.53202,5.277,high_pressure_gas_CO2
77.68,18.9535,6.39,4.704,19.46,19.61028,12.89975,15.90496,1.5202,high_pressure_gas_CO2
127.94,0.1087,4.59,5.069,4.78,3.88007,18.78041,8.53635,4.8402,conventional_oilfield_range
51.64,67.6626,5.32,3.506,11.64,16.63375,18.35425,17.47284,1.1034,high_pressure_gas_CO2
67.63,0.2785,3.66,1.341,2.76,0.597,4.79827,1.69251,8.0373,conventional_oilfield_range
122.47,13.1529,5.12,1.582,10.14,37.516,34.14856,35.7927,1.0986,high_pressure_gas_CO2
79.43,6.1573,5.8,127.872,2.99,233.07464,236.47093,234.76664,1.0146,conventional_oilfield_range
81.98,3.1797,3.71,3.718,6.5,8.82971,59.25766,22.87418,6.7112,conventional_oilfield_range
137.35,8.1568,4.08,4.764,19.02,61.61081,294.43244,134.68564,4.7789,conventional_oilfield_range
7.52,0.7656,3.98,1.607,15.43,0.0801,0.92434,0.27211,11.5396,conventional_oilfield_range
53.14,4.4346,5.56,110.092,12.57,53.66165,56.36466,54.99655,1.0504,conventional_oilfield_range
55.16,0.1132,5.5,87.423,2.29,5.93656,19.20235,10.67689,3.2346,conventional_oilfield_range
30.07,0.1466,4.78,1.125,1.71,0.05468,0.51026,0.16703,9.3322,conventional_oilfield_range
71.45,0.1227,5.67,41.935,3.52,5.37164,13.62476,8.55496,2.5364,conventional_oilfield_range
111.58,59.661,4.78,5.801,2.5,197.75483,260.67355,227.04505,1.3182,high_pressure_gas_CO2
82.19,1.3267,4.99,8.598,15.03,7.26537,27.12246,14.03762,3.7331,conventional_oilfield_range
134.22,54.997,5.76,4.776,14.51,254.4862,120.58631,175.17862,2.1104,high_pressure_gas_CO2
30.77,0.271,4.82,140.947,17.04,2.86936,31.17578,9.45804,10.8651,conventional_oilfield_range
8.65,7.3471,4.5,1.035,9.98,0.25648,1.34399,0.58712,5.2401,conventional_oilfield_range
34.72,15.6916,4.98,2.109,4.7,2.40485,7.70894,4.30568,3.2056,high_pressure_gas_CO2
76.22,1.6963,4.01,111.164,15.14,51.88239,291.32986,122.94262,5.6152,conventional_oilfield_range
71.53,72.1344,4.68,140.446,10.19,909.46315,1174.73999,1033.62601,1.2917,high_pressure_gas_CO2
61.18,1.1304,5.6,7.428,3.05,5.49624,12.24913,8.20513,2.2286,conventional_oilfield_range
143.68,7.3148,4.83,148.348,17.05,723.88097,1857.16224,1159.4673,2.5656,conventional_oilfield_range
44.09,7.424,4.92,63.955,13.25,24.29977,83.89205,45.15039,3.4524,conventional_oilfield_range
57.43,0.1287,6.42,1.725,10.21,0.16483,0.35448,0.24172,2.1506,conventional_oilfield_range
48.69,0.2734,4.21,75.919,16.23,3.91406,45.09627,13.28569,11.5216,conventional_oilfield_range
65.8,16.4726,4.64,2.146,2.21,13.5336,33.13496,21.17629,2.4483,high_pressure_gas_CO2
67.76,0.5732,5.71,5.961,7.14,2.10602,4.68154,3.13997,2.2229,conventional_oilfield_range
145.64,9.545,4.33,4.13,16.37,74.16911,153.03764,106.5395,2.0634,conventional_oilfield_range
107.99,3.0142,4.09,15.768,10.62,46.62915,196.44078,95.70719,4.2128,conventional_oilfield_range
101.96,0.5018,4.18,29.756,15.78,11.82841,94.35827,33.4082,7.9773,conventional_oilfield_range
121.91,14.861,5.08,4.011,16.03,32.00929,63.79781,45.18985,1.9931,high_pressure_gas_CO2
63.75,39.6747,3.55,69.597,16.33,208.88044,1021.73974,461.97559,4.8915,high_pressure_gas_CO2
28.34,43.1011,4.43,26.831,5.58,33.43293,113.81775,61.6868,3.4044,high_pressure_gas_CO2
130.16,0.2267,4.7,4.75,14.88,4.84689,17.66728,9.25372,3.6451,conventional_oilfield_range
142.17,3.0904,3.8,38.771,17.45,123.51297,1117.23237,371.47368,9.0455,conventional_oilfield_range
34.38,0.154,5.6,1.693,8.93,0.10765,0.31527,0.18422,2.9286,conventional_oilfield_range
137.3,0.1408,3.77,3.987,18.77,3.54267,37.22868,11.48429,10.5087,conventional_oilfield_range
73.85,0.224,3.82,31.71,14.95,3.85101,43.08679,12.88129,11.1884,conventional_oilfield_range
99.57,1.7572,5.84,1.692,12.61,3.00321,6.57066,4.44219,2.1879,conventional_oilfield_range
115.28,66.0268,5.55,21.994,15.03,630.71975,395.78387,499.62856,1.5936,high_pressure_gas_CO2
19.29,8.7911,6.04,24.226,16.43,4.5368,9.60947,6.60274,2.1181,conventional_oilfield_range
6.37,0.2298,4.12,8.957,4.47,0.1122,2.44706,0.52398,21.8099,conventional_oilfield_range
8.28,58.5965,5.17,29.582,16.74,11.84335,32.50862,19.6217,2.7449,high_pressure_gas_CO2
24.95,2.5348,5.78,35.978,9.36,5.14415,11.04036,7.53613,2.1462,conventional_oilfield_range
8.99,11.77,3.83,21.854,19.52,3.71822,42.1753,12.52267,11.3429,high_pressure_gas_CO2
103.14,43.3856,5.26,141.136,5.03,1516.05123,1751.00249,1629.29724,1.155,high_pressure_gas_CO2
33.7,1.0388,4.18,9.41,8.38,1.72192,8.87633,3.90952,5.1549,conventional_oilfield_range
6.01,24.8203,5.14,29.249,14.33,5.81197,24.73867,11.99084,4.2565,high_pressure_gas_CO2
130.73,3.1732,3.54,26.143,13.38,110.3923,903.37962,315.79448,8.1834,conventional_oilfield_range
24.57,42.5615,6.39,2.255,16.48,2.58298,2.47389,2.52784,1.0441,high_pressure_gas_CO2
149.03,6.4179,5.79,15.852,16.94,171.89551,173.66689,172.77893,1.0103,conventional_oilfield_range
7.89,25.2663,5.55,5.968,8.74,2.28613,5.02687,3.39,2.1989,high_pressure_gas_CO2
128.21,55.3569,4.59,42.555,17.55,1085.50172,1621.57465,1326.73361,1.4938,high_pressure_gas_CO2
111.69,32.8238,6.18,61.931,7.77,1263.81192,430.26548,737.41077,2.9373,high_pressure_gas_CO2
36.55,1.2358,6.44,119.715,12.98,11.75321,11.01053,11.37581,1.0675,conventional_oilfield_range
27.7,35.124,5.61,32.511,12.4,30.72028,36.1495,33.3245,1.1767,high_pressure_gas_CO2
46.84,36.7992,5.01,3.017,0.2,15.71168,22.03284,18.60573,1.4023,high_pressure_gas_CO2
92.1,26.8206,5.94,4.881,4.57,66.68569,50.1242,57.81493,1.3304,high_pressure_gas_CO2
15.33,2.6842,4.59,57.186,11.0,3.91419,32.77495,11.3264,8.3734,conventional_oilfield_range
108.37,0.5435,5.5,108.695,17.25,58.46671,133.30388,88.28273,2.28,conventional_oilfield_range
18.55,0.9496,5.96,82.408,5.52,3.44661,10.69379,6.07102,3.1027,conventional_oilfield_range
149.08,2.9631,5.96,18.77,8.49,181.64851,114.86802,144.44932,1.5814,conventional_oilfield_range
40.78,1.0254,5.73,97.68,2.22,12.58823,32.23415,20.14376,2.5607,conventional_oilfield_range
70.11,3.0063,5.92,1.957,11.85,2.79234,2.89648,2.84393,1.0373,conventional_oilfield_range
19.28,1.2214,3.96,72.204,12.79,3.64074,31.11366,10.64315,8.546,conventional_oilfield_range
71.97,0.48,4.65,2.158,15.74,0.61885,4.42616,1.65503,7.1523,conventional_oilfield_range
148.66,20.6588,4.77,10.153,2.83,355.56786,641.59941,477.63179,1.8044,high_pressure_gas_CO2
8.96,0.4081,5.98,10.218,7.23,0.28371,0.67882,0.43885,2.3926,conventional_oilfield_range
74.7,96.5437,5.76,11.144,14.45,125.74855,112.1617,118.76098,1.1211,dense_phase_supercritical_CO2
49.5,0.484,3.55,2.536,8.85,0.60366,5.38434,1.80287,8.9194,conventional_oilfield_range
77.97,0.9396,4.88,2.478,1.0,2.25035,8.40979,4.35029,3.7371,conventional_oilfield_range
116.73,1.525,5.08,136.56,17.87,181.41914,414.59284,274.25367,2.2853,conventional_oilfield_range
48.54,0.1371,4.75,3.511,0.21,0.31393,2.1065,0.8132,6.7102,conventional_oilfield_range
35.0,2.7208,3.7,65.566,4.13,12.20771,194.30109,48.70289,15.9163,conventional_oilfield_range
145.2,1.5946,4.75,2.0,12.07,14.8153,39.61459,24.22606,2.6739,conventional_oilfield_range
109.7,32.1875,5.32,7.664,13.44,142.82745,129.57262,136.0387,1.1023,high_pressure_gas_CO2
138.19,3.7149,4.68,30.095,3.53,211.15223,370.72884,279.78602,1.7557,conventional_oilfield_range
117.73,0.6013,4.54,1.136,10.5,2.96697,7.1343,4.60079,2.4046,conventional_oilfield_range
73.77,5.4092,5.73,120.922,6.55,161.84211,164.25528,163.04423,1.0149,conventional_oilfield_range
42.32,0.1063,4.08,26.794,6.43,0.75902,14.58461,3.32715,19.2152,conventional_oilfield_range
77.53,44.2087,5.0,5.466,5.09,54.28656,92.50101,70.86298,1.7039,high_pressure_gas_CO2
107.15,0.121,5.99,14.019,2.94,6.29852,11.24948,8.41754,1.7861,conventional_oilfield_range
63.35,32.4998,4.87,2.811,1.19,23.04277,57.3652,36.3573,2.4895,high_pressure_gas_CO2
26.35,0.2041,5.78,65.922,16.6,1.06512,3.76339,2.00212,3.5333,conventional_oilfield_range
92.98,80.5631,3.82,2.279,15.59,62.23232,215.68048,115.85464,3.4657,dense_phase_supercritical_CO2
58.93,0.736,6.01,7.576,11.07,2.4448,3.893,3.08506,1.5924,conventional_oilfield_range
20.02,1.8815,5.24,2.826,17.13,0.32272,1.35751,0.66189,4.2065,conventional_oilfield_range
31.13,1.7363,6.38,17.275,10.99,3.86143,5.03817,4.41073,1.3047,conventional_oilfield_range
43.59,10.8599,4.31,63.621,1.21,37.6144,226.089,92.21823,6.0107,high_pressure_gas_CO2
70.33,44.7316,5.78,101.267,16.12,491.37287,373.74177,428.54004,1.3147,high_pressure_gas_CO2
69.62,21.6569,6.16,30.986,18.83,70.21188,61.54328,65.73484,1.1409,high_pressure_gas_CO2
31.79,32.0179,4.05,98.875,7.53,83.67177,484.95542,201.43753,5.7959,high_pressure_gas_CO2
122.21,0.3018,4.34,9.232,19.58,7.13298,33.10365,15.36645,4.6409,conventional_oilfield_range
37.23,4.8805,5.72,44.221,6.5,22.35567,35.00359,27.97372,1.5658,conventional_oilfield_range
94.29,6.8904,6.46,5.097,13.98,21.39382,15.84191,18.40975,1.3505,conventional_oilfield_range
23.45,12.6515,6.47,11.841,10.82,7.1173,6.62878,6.8687,1.0737,high_pressure_gas_CO2
22.09,1.455,4.54,1.27,19.5,0.11836,0.94708,0.33481,8.0014,conventional_oilfield_range
23.19,1.9559,4.76,7.242,6.62,1.30692,8.63556,3.35947,6.6076,conventional_oilfield_range
85.18,0.815,6.43,19.045,5.3,13.6889,10.61671,12.05533,1.2894,conventional_oilfield_range
8.39,14.7353,5.02,15.432,6.03,5.32566,15.61885,9.12035,2.9328,high_pressure_gas_CO2
149.09,18.2227,6.04,1.115,0.89,88.5786,35.18181,55.82432,2.5177,high_pressure_gas_CO2
19.98,75.769,6.03,19.716,3.32,28.22959,20.51975,24.06791,1.3757,dense_phase_liquid_CO2
117.61,68.1537,6.15,3.299,0.65,179.81725,101.89225,135.35872,1.7648,high_pressure_gas_CO2
10.02,0.4737,6.2,5.733,3.85,0.20584,0.59575,0.35018,2.8943,conventional_oilfield_range
29.33,1.1819,3.62,57.775,18.12,3.99706,45.71687,13.51788,11.4376,conventional_oilfield_range
146.15,0.2191,6.15,3.107,6.75,5.53707,8.75748,6.96353,1.5816,conventional_oilfield_range
